X	Y	Z	Label (0=S1,1=S2,4=IB)
-1.011676	1.669494	1.872254	1.000000
-1.073809	1.749244	1.867757	1.000000
-1.009158	1.670741	1.863649	1.000000
-0.959727	1.755190	1.912445	1.000000
-1.128505	1.732746	1.871570	1.000000
-0.988089	1.735728	1.853335	1.000000
-1.018493	1.820421	1.834420	1.000000
-0.998047	1.739808	1.780757	1.000000
-0.951447	1.827754	1.819958	1.000000
-0.978152	1.700282	1.896076	1.000000
-0.959857	1.752080	1.863518	1.000000
-0.910084	1.711988	1.870327	1.000000
-1.071139	1.729937	1.794393	1.000000
-0.954642	1.806056	1.932979	1.000000
-0.961031	1.762971	1.711899	1.000000
-1.049500	1.694431	1.811790	1.000000
-0.952469	1.771205	1.827647	1.000000
-1.059300	1.869511	1.842939	1.000000
-0.888821	1.719325	1.820381	1.000000
-0.872098	1.733267	1.802457	1.000000
-1.061196	1.734419	1.827864	1.000000
-0.998460	1.683629	1.757105	1.000000
-1.056320	1.652239	1.872136	1.000000
-1.000296	1.739491	1.819686	1.000000
-0.972099	1.745679	1.687977	1.000000
-1.010169	1.638585	1.771633	1.000000
-0.947479	1.874288	1.876858	1.000000
-1.065295	1.770883	1.822678	1.000000
-0.926354	1.792120	1.786107	1.000000
-0.934353	1.716177	1.788359	1.000000
-0.948923	1.812589	1.725764	1.000000
-1.010739	1.869614	1.717884	1.000000
-1.094837	1.792038	1.812349	1.000000
-0.997190	1.795167	1.874292	1.000000
-0.953824	1.799436	1.810272	1.000000
-0.852914	1.790740	1.722338	1.000000
-1.051567	1.871964	1.809760	1.000000
-0.956474	1.798039	1.761929	1.000000
-0.940885	1.727206	1.771328	1.000000
-0.997971	1.808005	1.752299	1.000000
-0.975758	1.729409	1.760818	1.000000
-0.879799	1.817015	1.793994	1.000000
-0.938944	1.838228	1.690717	1.000000
-1.006746	1.871050	1.720273	1.000000
-1.032653	1.769973	1.780559	1.000000
-1.001307	1.785434	1.761545	1.000000
-0.950390	1.867652	1.747076	1.000000
-0.957246	1.909865	1.836253	1.000000
-0.946952	1.830469	1.781596	1.000000
-0.930035	1.871519	1.726314	1.000000
-1.015628	1.966952	1.701636	1.000000
-1.001581	1.806842	1.801852	1.000000
-0.914793	1.833000	1.673330	1.000000
-0.935909	1.816154	1.735672	1.000000
-0.967398	1.866304	1.784730	1.000000
-0.917274	1.744164	1.758831	1.000000
-0.934126	1.771897	1.742317	1.000000
-1.039767	1.766007	1.705369	1.000000
-0.962224	1.790265	1.694880	1.000000
-0.981628	1.949405	1.726663	1.000000
-0.918565	1.883376	1.822141	1.000000
-1.006027	1.941866	1.674453	1.000000
-0.971880	1.849931	1.666986	1.000000
-0.948838	1.975718	1.723244	1.000000
-1.016356	1.834292	1.724160	1.000000
-0.922286	1.901559	1.726867	1.000000
-0.979293	1.820481	1.726322	1.000000
-0.995232	1.907449	1.711394	1.000000
-0.937817	1.831302	1.778738	1.000000
-0.839290	1.847071	1.693667	1.000000
-0.944703	1.838604	1.693783	1.000000
-1.000454	1.753882	1.709690	1.000000
-1.022598	1.919042	1.686038	1.000000
-0.947015	1.910449	1.590322	1.000000
-0.957983	1.904842	1.615361	1.000000
-0.929702	1.886383	1.650504	1.000000
-0.960784	1.951083	1.628612	1.000000
-0.983069	1.950935	1.722369	1.000000
-0.981892	1.817223	1.664834	1.000000
-1.004698	1.906794	1.600460	1.000000
-1.022627	1.933829	1.659947	1.000000
-0.933547	1.931707	1.681674	1.000000
-0.842905	1.895353	1.654249	1.000000
-0.949367	1.924462	1.727258	1.000000
-0.966051	1.907470	1.643394	1.000000
-0.886656	1.932912	1.632729	1.000000
-0.950551	1.923236	1.703783	1.000000
-0.860303	1.960412	1.704767	1.000000
-0.949324	1.907334	1.588473	1.000000
-0.963184	1.937700	1.715069	1.000000
-0.842413	1.810582	1.623057	1.000000
-0.910412	1.967055	1.681909	1.000000
-0.939502	1.978813	1.634267	1.000000
-0.979809	1.942676	1.697602	1.000000
-0.899683	1.884714	1.641067	1.000000
-1.033465	1.895770	1.695687	1.000000
-0.985524	1.920783	1.562282	1.000000
-0.989200	2.050631	1.615726	1.000000
-0.920865	1.882705	1.668675	1.000000
-0.892428	1.982409	1.589296	1.000000
-0.941210	1.926397	1.602765	1.000000
-1.040387	1.996338	1.583640	1.000000
-0.953628	2.016814	1.605805	1.000000
-0.907961	1.974381	1.638250	1.000000
-0.895426	2.027013	1.611255	1.000000
-0.915038	2.015777	1.608562	1.000000
-0.973134	1.951101	1.607260	1.000000
-0.972938	2.031928	1.498545	1.000000
-0.845184	1.929942	1.661785	1.000000
-0.943768	1.972536	1.606066	1.000000
-0.953806	1.952881	1.613472	1.000000
-0.799649	2.003250	1.490108	1.000000
-1.034318	2.040020	1.670046	1.000000
-0.886883	2.082818	1.611815	1.000000
-1.002684	1.968991	1.653699	1.000000
-0.957957	1.986157	1.545814	1.000000
-0.881324	1.918642	1.567608	1.000000
-0.945531	2.088345	1.546799	1.000000
-0.960925	1.974291	1.559493	1.000000
-0.944470	2.020111	1.608016	1.000000
-0.819544	1.965878	1.595884	1.000000
-0.924137	2.029445	1.540679	1.000000
-0.913316	2.051266	1.552546	1.000000
-0.826449	1.897439	1.534821	1.000000
-0.921200	2.046662	1.571156	1.000000
-0.991356	2.015675	1.521848	1.000000
-0.866467	2.024563	1.571492	1.000000
-0.911072	1.985251	1.612857	1.000000
-0.933796	1.969502	1.549163	1.000000
-0.914757	2.044874	1.569665	1.000000
-0.884770	1.951906	1.643002	1.000000
-0.936813	2.017836	1.607146	1.000000
-0.845101	2.053339	1.472650	1.000000
-0.900429	2.137741	1.615520	1.000000
-0.864985	1.997588	1.500141	1.000000
-0.891473	2.057861	1.620599	1.000000
-0.859375	2.102712	1.514733	1.000000
-0.871067	2.114829	1.456703	1.000000
-0.832695	2.054163	1.514284	1.000000
-0.961369	2.044236	1.550093	1.000000
-0.845991	2.072618	1.567142	1.000000
-0.909962	1.960783	1.535894	1.000000
-0.892210	2.106745	1.510935	1.000000
-0.904204	2.118310	1.492244	1.000000
-0.823656	2.097299	1.490010	1.000000
-0.885567	2.107414	1.491585	1.000000
-0.947959	2.112512	1.599547	1.000000
-0.896187	2.087802	1.506917	1.000000
-0.852500	2.146359	1.516577	1.000000
-0.843172	2.123436	1.511642	1.000000
-0.948644	2.048770	1.474267	1.000000
-0.941159	2.083378	1.506687	1.000000
-0.853439	2.118380	1.570936	1.000000
-0.857827	2.006125	1.524476	1.000000
-0.761257	2.070444	1.548480	1.000000
-0.889165	2.155354	1.474428	1.000000
-0.926675	2.139962	1.498798	1.000000
-0.704698	2.098362	1.406275	1.000000
-0.895811	2.089103	1.536640	1.000000
-0.919560	2.162573	1.398508	1.000000
-0.818214	2.167562	1.514862	1.000000
-0.836844	2.117381	1.476710	1.000000
-0.875680	2.077396	1.397682	1.000000
-0.873480	2.010111	1.513022	1.000000
-0.912784	2.211640	1.548870	1.000000
-0.859257	2.005988	1.488849	1.000000
-0.793159	2.150825	1.511390	1.000000
-0.833089	2.155180	1.446154	1.000000
-0.925205	2.124047	1.383595	1.000000
-0.782647	2.110442	1.367460	1.000000
-0.921086	2.085552	1.534819	1.000000
-0.787527	2.163949	1.508846	1.000000
-0.825743	2.132742	1.515555	1.000000
-0.739331	2.201666	1.421108	1.000000
-0.785963	2.136940	1.468212	1.000000
-0.800998	2.178303	1.467984	1.000000
-0.938608	2.140734	1.464836	1.000000
-0.845560	2.064238	1.412892	1.000000
-0.758594	2.173531	1.503338	1.000000
-0.830179	2.123489	1.438732	1.000000
-0.815603	2.201599	1.347557	1.000000
-0.848841	2.171640	1.370377	1.000000
-0.847690	2.108497	1.339455	1.000000
-0.821946	2.085446	1.474298	1.000000
-0.792938	2.188735	1.390954	1.000000
-0.860557	2.119215	1.455536	1.000000
-0.711083	2.190475	1.333210	1.000000
-0.770783	2.190424	1.415239	1.000000
-0.810680	2.176633	1.426133	1.000000
-0.742033	2.176043	1.393094	1.000000
-0.800119	2.154991	1.387459	1.000000
-0.806043	2.212883	1.514433	1.000000
-0.808226	2.210487	1.399901	1.000000
-0.838314	2.255463	1.343092	1.000000
-0.745124	2.144855	1.416488	1.000000
-0.741002	2.226866	1.419270	1.000000
-0.729424	2.125441	1.381263	1.000000
-0.858746	2.165731	1.407458	1.000000
-0.804120	2.134852	1.448000	1.000000
-0.817530	2.226518	1.418795	1.000000
-0.737663	2.264716	1.462142	1.000000
-0.810550	2.202625	1.309814	1.000000
-0.835505	2.280844	1.436913	1.000000
-0.909966	2.200839	1.377781	1.000000
-0.841212	2.170817	1.349083	1.000000
-0.729530	2.218320	1.459995	1.000000
-0.834134	2.216338	1.335783	1.000000
-0.764981	2.206404	1.411873	1.000000
-0.823364	2.267898	1.415013	1.000000
-0.819465	2.240628	1.414644	1.000000
-0.784481	2.241927	1.418464	1.000000
-0.909914	2.240319	1.457512	1.000000
-0.784661	2.174508	1.406363	1.000000
-0.798214	2.235374	1.411365	1.000000
-0.775357	2.296623	1.341799	1.000000
-0.699567	2.235546	1.444007	1.000000
-0.745523	2.199508	1.393239	1.000000
-0.784764	2.194812	1.408211	1.000000
-0.736936	2.267545	1.396827	1.000000
-0.680172	2.319280	1.400459	1.000000
-0.709219	2.306814	1.436972	1.000000
-0.739606	2.209960	1.392137	1.000000
-0.840802	2.314062	1.347775	1.000000
-0.769563	2.290455	1.414625	1.000000
-0.744637	2.244047	1.333308	1.000000
-0.776989	2.208659	1.392427	1.000000
-0.753796	2.254165	1.363252	1.000000
-0.688179	2.283727	1.413366	1.000000
-0.773069	2.299110	1.320420	1.000000
-0.742159	2.303535	1.318316	1.000000
-0.708692	2.245843	1.353962	1.000000
-0.720696	2.270608	1.288085	1.000000
-0.791544	2.287279	1.364750	1.000000
-0.719763	2.252587	1.324510	1.000000
-0.694602	2.209405	1.242096	1.000000
-0.692817	2.238079	1.375120	1.000000
-0.754340	2.304368	1.426693	1.000000
-0.765080	2.342376	1.307843	1.000000
-0.710634	2.278453	1.245865	1.000000
-0.801298	2.299341	1.367263	1.000000
-0.812347	2.314216	1.314773	1.000000
-0.695175	2.263305	1.333908	1.000000
-0.727204	2.355901	1.373291	1.000000
-0.710617	2.293950	1.348512	1.000000
-0.743120	2.302675	1.376124	1.000000
-0.727835	2.227528	1.318867	1.000000
-0.777039	2.342567	1.267570	1.000000
-0.709602	2.326881	1.358008	1.000000
-0.746106	2.302319	1.384914	1.000000
-0.656524	2.308002	1.344554	1.000000
-0.818791	2.288286	1.342381	1.000000
-0.761265	2.344421	1.348672	1.000000
-0.672750	2.338547	1.243783	1.000000
-0.722837	2.356831	1.254653	1.000000
-0.686726	2.363135	1.407931	1.000000
-0.733412	2.453657	1.314152	1.000000
-0.748773	2.319032	1.281219	1.000000
-0.694194	2.403062	1.276747	1.000000
-0.724395	2.331260	1.277643	1.000000
-0.624428	2.288331	1.215699	1.000000
-0.768213	2.355813	1.203138	1.000000
-0.695227	2.405543	1.318843	1.000000
-0.726659	2.378674	1.324428	1.000000
-0.664956	2.389564	1.281424	1.000000
-0.676886	2.370850	1.260156	1.000000
-0.694031	2.355026	1.339595	1.000000
-0.706779	2.298436	1.294944	1.000000
-0.752019	2.468394	1.260371	1.000000
-0.691567	2.289491	1.264450	1.000000
-0.738216	2.350827	1.292812	1.000000
-0.656819	2.317960	1.283048	1.000000
-0.682544	2.349203	1.297741	1.000000
-0.707919	2.443788	1.292985	1.000000
-0.597331	2.420397	1.278077	1.000000
-0.639587	2.331558	1.333272	1.000000
-0.725663	2.440254	1.180861	1.000000
-0.740265	2.454425	1.191654	1.000000
-0.619656	2.360616	1.286741	1.000000
-0.615035	2.468732	1.281284	1.000000
-0.701005	2.426855	1.319611	1.000000
-0.711377	2.392533	1.297566	1.000000
-0.770672	2.329206	1.290431	1.000000
-0.630346	2.459363	1.313742	1.000000
-0.671837	2.363529	1.231567	1.000000
-0.717588	2.400612	1.231745	1.000000
-0.712796	2.449544	1.306272	1.000000
-0.721633	2.474753	1.239793	1.000000
-0.634373	2.423590	1.207776	1.000000
-0.585495	2.456261	1.269274	1.000000
-0.639820	2.372838	1.373765	1.000000
-0.636846	2.459444	1.246290	1.000000
-0.689799	2.344063	1.254405	1.000000
-0.663950	2.435538	1.254995	1.000000
-0.628791	2.497310	1.281777	1.000000
-0.606091	2.464831	1.251399	1.000000
-0.597227	2.474585	1.213756	1.000000
-0.687259	2.390856	1.148197	1.000000
-0.699918	2.425752	1.207445	1.000000
-0.553471	2.470983	1.196286	1.000000
-0.691970	2.451001	1.212116	1.000000
-0.648019	2.438883	1.269488	1.000000
-0.549751	2.464657	1.193767	1.000000
-0.659217	2.336295	1.309257	1.000000
-0.577036	2.438366	1.179380	1.000000
-0.604023	2.361449	1.203586	1.000000
-0.609186	2.478008	1.229691	1.000000
-0.588897	2.562297	1.247022	1.000000
-0.626734	2.439666	1.126197	1.000000
-0.598379	2.479451	1.150371	1.000000
-0.546138	2.551568	1.206302	1.000000
-0.582159	2.400642	1.188119	1.000000
-0.553383	2.467448	1.319428	1.000000
-0.596388	2.472127	1.312496	1.000000
-0.568679	2.555622	1.227558	1.000000
-0.659976	2.523896	1.218022	1.000000
-0.647971	2.582402	1.178065	1.000000
-0.634705	2.489572	1.190321	1.000000
-0.580380	2.516983	1.161772	1.000000
-0.568527	2.589140	1.209875	1.000000
-0.602865	2.448443	1.140348	1.000000
-0.564705	2.520694	1.169735	1.000000
-0.555807	2.543072	1.087857	1.000000
-0.660562	2.459547	1.242968	1.000000
-0.627012	2.622413	1.068029	1.000000
-0.635415	2.535889	1.213511	1.000000
-0.601024	2.428902	1.112317	1.000000
-0.656147	2.456617	1.174628	1.000000
-0.580303	2.494671	1.132557	1.000000
-0.567301	2.509210	1.140191	1.000000
-0.574339	2.521685	1.189887	1.000000
-0.586461	2.619947	1.181375	1.000000
-0.569066	2.589936	1.145328	1.000000
-0.626564	2.513317	1.217783	1.000000
-0.530330	2.493415	1.166505	1.000000
-0.558683	2.426949	1.234391	1.000000
-0.537890	2.579265	1.177428	1.000000
-0.560916	2.626243	1.214603	1.000000
-0.602481	2.594303	1.124878	1.000000
-0.561089	2.561773	1.193869	1.000000
-0.542125	2.555095	1.206653	1.000000
-0.500256	2.549376	1.099715	1.000000
-0.447641	2.558429	1.106019	1.000000
-0.579771	2.556559	1.177148	1.000000
-0.579797	2.591067	1.091106	1.000000
-0.469456	2.547176	1.141801	1.000000
-0.463105	2.614761	1.198678	1.000000
-0.623133	2.535683	1.202481	1.000000
-0.508679	2.509715	1.175084	1.000000
-0.536185	2.574197	1.126323	1.000000
-0.537052	2.635190	1.109321	1.000000
-0.548524	2.605378	1.183712	1.000000
-0.477960	2.650157	1.093867	1.000000
-0.491404	2.596289	1.103527	1.000000
-0.522195	2.567411	1.134331	1.000000
-0.596784	2.583501	1.131199	1.000000
-0.560045	2.560180	1.200347	1.000000
-0.488158	2.534647	1.123945	1.000000
-0.614331	2.621793	1.103591	1.000000
-0.571062	2.574676	1.079248	1.000000
-0.479024	2.628738	1.120533	1.000000
-0.478572	2.668567	1.197552	1.000000
-0.471188	2.639506	1.133802	1.000000
-0.560893	2.670411	1.066098	1.000000
-0.532690	2.629833	1.190933	1.000000
-0.592228	2.647297	1.168779	1.000000
-0.518639	2.682919	1.054307	1.000000
-0.577067	2.589777	1.084306	1.000000
-0.462746	2.578734	1.106539	1.000000
-0.495670	2.659338	1.155850	1.000000
-0.521196	2.616804	1.170552	1.000000
-0.412584	2.615422	1.085521	1.000000
-0.599203	2.711964	1.148819	1.000000
-0.474897	2.694697	1.097952	1.000000
-0.443463	2.722883	1.049459	1.000000
-0.526306	2.623038	1.088738	1.000000
-0.399165	2.621032	1.164212	1.000000
-0.520120	2.591666	1.142798	1.000000
-0.484289	2.655150	1.083260	1.000000
-0.466223	2.643575	1.147918	1.000000
-0.610448	2.646890	1.040249	1.000000
-0.406668	2.711025	1.125704	1.000000
-0.432284	2.640328	1.092789	1.000000
-0.414439	2.648497	1.153873	1.000000
-0.418795	2.701468	1.129138	1.000000
-0.518603	2.656703	1.061939	1.000000
-0.413564	2.704230	1.120544	1.000000
-0.512586	2.688618	1.140859	1.000000
-0.427563	2.564919	1.042131	1.000000
-0.446767	2.692802	1.046873	1.000000
-0.526162	2.608605	1.155533	1.000000
-0.461813	2.743974	1.113914	1.000000
-0.429142	2.666891	1.175591	1.000000
-0.420362	2.738092	1.074731	1.000000
-0.440418	2.650270	1.043882	1.000000
-0.519451	2.736061	1.054433	1.000000
-0.353796	2.663097	1.159579	1.000000
-0.447470	2.720115	1.122685	1.000000
-0.458904	2.766502	1.141666	1.000000
-0.477503	2.758260	1.095080	1.000000
-0.421238	2.664824	1.099741	1.000000
-0.340047	2.660431	1.149140	1.000000
-0.415267	2.780938	1.124037	1.000000
-0.375436	2.698897	0.990018	1.000000
-0.449127	2.742674	1.073342	1.000000
-0.526040	2.662240	1.048454	1.000000
-0.402842	2.776745	1.058595	1.000000
-0.415552	2.694308	1.168738	1.000000
-0.343553	2.670133	1.032212	1.000000
-0.400167	2.772114	1.107439	1.000000
-0.392971	2.763220	1.128967	1.000000
-0.390172	2.754513	1.023256	1.000000
-0.403880	2.710588	1.008156	1.000000
-0.310360	2.719136	1.124533	1.000000
-0.356336	2.804565	1.086039	1.000000
-0.356748	2.654272	1.035347	1.000000
-0.429658	2.756271	1.038391	1.000000
-0.336909	2.750834	1.062783	1.000000
-0.292890	2.764928	1.043515	1.000000
-0.350742	2.757695	1.116279	1.000000
-0.428699	2.827903	1.058300	1.000000
-0.407960	2.702568	1.033452	1.000000
-0.367103	2.756735	1.021035	1.000000
-0.408264	2.846811	1.073584	1.000000
-0.357904	2.797815	1.086360	1.000000
-0.437946	2.613984	1.022093	1.000000
-0.355192	2.808769	0.979511	1.000000
-0.398887	2.782266	1.088791	1.000000
-0.292713	2.787657	1.114668	1.000000
-0.316911	2.770185	1.012747	1.000000
-0.368904	2.712721	1.033178	1.000000
-0.399403	2.870666	1.026870	1.000000
-0.293656	2.786164	1.107036	1.000000
-0.290495	2.821291	1.149357	1.000000
-0.404433	2.724054	1.046432	1.000000
-0.371321	2.737379	1.078080	1.000000
-0.305626	2.846388	1.079564	1.000000
-0.415399	2.824631	1.008409	1.000000
-0.333548	2.754404	1.109981	1.000000
-0.280220	2.805393	1.101333	1.000000
-0.379390	2.845855	1.080240	1.000000
-0.378143	2.810375	0.942405	1.000000
-0.281096	2.775545	1.036477	1.000000
-0.351536	2.853677	1.022673	1.000000
-0.410901	2.879306	1.020034	1.000000
-0.292329	2.868655	0.952259	1.000000
-0.335031	2.810720	1.024523	1.000000
-0.332383	2.816882	1.081359	1.000000
-0.397269	2.822006	1.070973	1.000000
-0.336735	2.846903	0.922550	1.000000
-0.287018	2.838856	0.961189	1.000000
-0.254459	2.815167	1.037929	1.000000
-0.248988	2.740136	1.054669	1.000000
-0.381859	2.832519	1.079773	1.000000
-0.285966	2.834019	1.003901	1.000000
-0.290127	2.814540	0.992175	1.000000
-0.309832	2.819466	1.061911	1.000000
-0.329452	2.911077	1.035122	1.000000
-0.228752	2.875101	1.139178	1.000000
-0.229933	2.865609	1.032726	1.000000
-0.267319	2.866468	1.043202	1.000000
-0.238860	2.930171	1.008904	1.000000
-0.332837	2.765780	1.030827	1.000000
-0.307336	2.813044	1.045539	1.000000
-0.304171	2.839721	0.973429	1.000000
-0.211032	2.833103	1.028657	1.000000
-0.300879	2.832521	0.901766	1.000000
-0.234633	2.930124	1.135172	1.000000
-0.259951	2.904259	0.950933	1.000000
-0.176924	2.851204	1.029125	1.000000
-0.231545	2.840289	1.039221	1.000000
-0.281908	2.968195	1.040518	1.000000
-0.236847	2.888936	1.093459	1.000000
-0.217580	2.950256	0.935966	1.000000
-0.241542	2.892299	1.095735	1.000000
-0.171842	2.897872	0.999560	1.000000
-0.226304	2.873764	1.112473	1.000000
-0.149130	2.934571	1.040034	1.000000
-0.282941	2.962977	1.014193	1.000000
-0.192523	2.859345	0.993143	1.000000
-0.232363	2.959602	1.011202	1.000000
-0.183315	2.916288	1.116794	1.000000
-0.229879	2.983050	1.068571	1.000000
-0.184675	2.895267	1.015197	1.000000
-0.224019	2.913995	1.050741	1.000000
-0.185869	2.853235	1.100474	1.000000
-0.202542	2.976187	0.979059	1.000000
-0.222644	2.980574	0.934907	1.000000
-0.181392	2.932179	0.960014	1.000000
-0.169584	2.877536	1.042506	1.000000
-0.291766	2.974630	1.053584	1.000000
-0.199859	3.006900	0.984231	1.000000
-0.250265	2.918553	1.123069	1.000000
-0.217869	2.990024	1.037268	1.000000
-0.171383	2.875035	0.907933	1.000000
-0.198611	3.002091	1.095562	1.000000
-0.185975	2.905134	1.061905	1.000000
-0.217822	3.004868	1.028485	1.000000
-0.176950	3.054689	1.041689	1.000000
-0.168762	2.925182	0.993724	1.000000
-0.143777	3.004356	0.999544	1.000000
-0.195219	2.976702	1.026269	1.000000
-0.175721	2.955158	1.092018	1.000000
-0.133644	2.979479	0.947763	1.000000
-0.189394	2.903762	1.063462	1.000000
-0.075642	2.996331	1.036907	1.000000
-0.179643	3.004605	1.000618	1.000000
-0.098749	2.972101	1.030435	1.000000
-0.119487	2.886265	0.950939	1.000000
-0.148415	3.004769	1.004257	1.000000
-0.238795	2.988692	0.959202	1.000000
-0.133830	2.971048	0.937826	1.000000
-0.222121	3.039044	1.062085	1.000000
-0.124687	3.008307	1.056735	1.000000
-0.177779	3.005796	1.019804	1.000000
-0.225189	3.048446	1.077117	1.000000
-0.073700	2.988227	1.014895	1.000000
-0.151328	3.019770	0.945790	1.000000
-0.159903	3.034788	0.942054	1.000000
-0.081714	3.046494	1.026360	1.000000
-0.121062	2.901620	0.983579	1.000000
